time,ram_usage,cpu_usage
1647538744,52293632.0,0.121894
1647538745,52236288.0,0.134936
1647538745,51437568.0,0.129903
1647538747,50659328.0,0.12003
1647538747,50106368.0,0.135449
1647538776,50339840.0,0.118124
1647538781,52514816.0,0.129605
1647538781,48726016.0,0.123485
1647538784,50356224.0,0.133422
1647538784,52695040.0,0.120026
1647538785,51900416.0,0.119267
1647538787,50106368.0,0.134816
1647538787,50221056.0,0.117138
1647538835,49373184.0,0.149621
1647538839,50683904.0,0.166604
1647538841,47341568.0,0.160129
1647538843,49815552.0,0.16558
1647538843,50388992.0,0.171674
1647538844,50929664.0,0.168024
1647538846,48877568.0,0.162206
1647538846,48578560.0,0.168732
1647538896,48410624.0,0.152938
1647538899,48791552.0,0.171721
1647538902,45404160.0,0.160129
1647538904,47788032.0,0.175882
1647538904,48066560.0,0.166731
1647538906,47349760.0,0.168287
1647538906,49147904.0,0.170207
1647538906,46374912.0,0.174057
1647538954,48472064.0,0.155255
1647538957,50122752.0,0.17078
1647538962,47226880.0,0.162565
1647538964,48869376.0,0.175882
1647538965,49143808.0,0.166731
1647538966,50860032.0,0.170207
1647538966,47931392.0,0.171831
1647538967,48873472.0,0.167982
1647539014,50266112.0,0.149105
1647539017,51081216.0,0.163936
1647539021,47820800.0,0.162565
1647539023,49819648.0,0.17184
1647539025,50475008.0,0.168514
1647539025,48611328.0,0.168553
1647539026,51789824.0,0.17124
1647539026,49672192.0,0.167982
1647539072,51007488.0,0.15187
1647539076,52580352.0,0.163936
1647539080,48828416.0,0.161213
1647539081,50409472.0,0.175284
1647539083,50794496.0,0.171382
1647539083,51945472.0,0.168081
1647539084,50130944.0,0.165664
1647539085,52199424.0,0.173022
1647539108,52580352.0,0.098492
1647539112,51417088.0,0.100066
1647539116,51929088.0,0.10837
1647539117,50409472.0,0.115435
1647539117,50794496.0,0.101192
1647539117,48812032.0,0.104645
1647539119,50130944.0,0.098703
1647539121,52244480.0,0.119792
1647539178,52391936.0,0.133015
1647539181,50032640.0,0.170676
1647539186,51527680.0,0.144217
1647539186,50270208.0,0.154699
1647539187,47005696.0,0.15776
1647539187,48640000.0,0.142755
1647539188,48717824.0,0.146112
1647539190,52244480.0,0.152214
1647539243,49041408.0,0.136004
1647539248,48648192.0,0.172104
1647539250,48328704.0,0.144217
1647539253,47706112.0,0.155413
1647539253,47439872.0,0.144352
1647539254,46727168.0,0.148743
1647539254,46112768.0,0.15776
1647539257,48971776.0,0.152214
1647539314,49459200.0,0.141232
1647539318,50069504.0,0.178074
1647539322,49590272.0,0.148077
1647539325,49315840.0,0.161365
1647539325,48996352.0,0.145245
1647539325,47882240.0,0.15073
1647539326,47570944.0,0.162689
1647539329,50049024.0,0.161778
1647539383,51478528.0,0.141232
1647539386,50819072.0,0.178074
1647539389,50454528.0,0.149633
1647539392,50565120.0,0.161365
1647539392,48910336.0,0.15537
1647539392,48283648.0,0.165361
1647539392,49946624.0,0.147141
1647539398,51294208.0,0.161778
1647539453,52625408.0,0.141017
1647539455,52473856.0,0.173118
1647539458,52174848.0,0.143006
1647539459,50040832.0,0.129935
1647539459,50872320.0,0.113777
1647539460,50319360.0,0.13286
1647539460,51679232.0,0.12743
1647539468,53288960.0,0.133453
1647539496,52326400.0,0.103083
1647539498,51597312.0,0.116204
1647539500,51388416.0,0.108037
1647539507,51937280.0,0.108488
1647539510,49577984.0,0.108952
1647539511,50659328.0,0.159922
1647539512,49823744.0,0.158393
1647539525,53288960.0,0.135973
1647539570,50888704.0,0.17044
1647539573,50397184.0,0.180743
1647539576,51388416.0,0.164142
1647539581,50393088.0,0.201943
1647539583,48541696.0,0.208371
1647539585,49823744.0,0.213571
1647539585,49455104.0,0.223688
1647539599,53592064.0,0.232197
1647539647,48951296.0,0.177083
1647539650,48676864.0,0.178731
1647539653,47398912.0,0.165661
1647539657,48816128.0,0.205562
1647539659,46833664.0,0.211457
1647539662,46465024.0,0.213571
1647539662,47616000.0,0.223688
1647539674,49405952.0,0.233136
1647539721,50241536.0,0.177375
1647539725,49393664.0,0.179992
1647539730,48828416.0,0.167728
1647539735,49623040.0,0.205562
1647539735,48078848.0,0.211457
1647539738,47861760.0,0.213903
1647539740,48922624.0,0.217198
1647539752,50630656.0,0.231109
1647539800,51425280.0,0.177375
1647539803,50745344.0,0.171657
1647539808,49500160.0,0.167728
1647539812,51048448.0,0.202366
1647539813,49033216.0,0.209681
1647539816,48627712.0,0.215054
1647539816,50397184.0,0.217198
1647539828,51273728.0,0.222973
1647539879,52162560.0,0.116829
1647539883,51769344.0,0.113096
1647539887,51331072.0,0.110929
1647539891,50053120.0,0.115008
1647539894,52727808.0,0.112794
1647539895,49852416.0,0.114503
1647539896,51228672.0,0.114326
1647539909,52338688.0,0.112914
1647539921,52412416.0,0.107542
1647539925,51826688.0,0.110928
1647539926,50458624.0,0.110929
1647539931,49963008.0,0.130367
1647539936,51675136.0,0.123065
1647539937,49799168.0,0.146922
1647539938,51335168.0,0.138919
1647539949,52482048.0,0.106707
1647540010,52412416.0,0.164237
1647540013,50552832.0,0.164021
1647540014,49156096.0,0.154411
1647540018,48844800.0,0.156763
1647540023,51195904.0,0.167475
1647540024,47529984.0,0.175387
1647540024,49127424.0,0.172773
1647540037,50737152.0,0.155862
1647540096,49213440.0,0.167678
1647540097,48406528.0,0.166603
1647540100,48164864.0,0.151383
1647540104,47251456.0,0.16131
1647540109,46452736.0,0.171922
1647540109,49152000.0,0.164832
1647540110,48070656.0,0.170039
1647540124,49627136.0,0.156275
1647540180,50507776.0,0.166881
1647540183,50221056.0,0.167052
1647540187,48496640.0,0.153441
1647540189,48934912.0,0.161235
1647540194,48775168.0,0.169738
1647540194,49713152.0,0.168356
1647540194,47874048.0,0.171922
1647540208,52039680.0,0.160077
1647540268,51904512.0,0.129288
1647540271,50921472.0,0.164263
1647540276,49717248.0,0.152644
1647540277,49700864.0,0.154991
1647540281,51253248.0,0.164178
1647540282,50483200.0,0.165903
1647540282,49348608.0,0.167474
1647540294,52465664.0,0.160077
1647540353,52674560.0,0.109114
1647540356,53280768.0,0.111517
1647540364,50511872.0,0.116316
1647540366,50782208.0,0.1136
1647540368,52879360.0,0.112127
1647540370,50630656.0,0.116632
1647540370,51703808.0,0.112564
1647540383,53362688.0,0.108833
1647540399,52424704.0,0.110045
1647540400,53391360.0,0.117406
1647540407,50929664.0,0.116951
1647540411,52879360.0,0.143528
1647540412,50466816.0,0.17053
1647540415,51703808.0,0.150405
1647540415,50630656.0,0.122257
1647540430,52645888.0,0.108833
1647540494,50458624.0,0.181167
1647540494,48668672.0,0.171659
1647540502,50929664.0,0.169878
1647540504,49332224.0,0.197048
1647540505,51109888.0,0.165236
1647540507,50417664.0,0.183009
1647540509,46399488.0,0.181016
1647540525,51425280.0,0.181589
1647540593,49250304.0,0.173097
1647540595,49758208.0,0.181298
1647540602,48082944.0,0.169878
1647540604,47050752.0,0.197048
1647540606,49065984.0,0.167117
1647540607,48398336.0,0.183009
1647540609,46850048.0,0.178339
1647540623,49864704.0,0.186077
1647540685,50593792.0,0.170668
1647540686,50348032.0,0.174026
1647540696,48619520.0,0.166078
1647540698,47730688.0,0.192061
1647540699,49881088.0,0.182455
1647540700,50417664.0,0.165502
1647540701,48066560.0,0.176836
1647540718,50749440.0,0.183802
1647540779,52916224.0,0.111671
1647540782,53166080.0,0.121679
1647540794,50044928.0,0.117043
1647540794,49479680.0,0.137656
1647540795,50647040.0,0.144024
1647540796,49065984.0,0.120502
1647540798,51085312.0,0.136355
1647540815,52600832.0,0.119344
1647540878,52490240.0,0.116689
1647540881,52805632.0,0.110745
1647540891,51372032.0,0.121545
1647540892,51617792.0,0.111948
1647540893,50958336.0,0.122679
1647540894,51351552.0,0.11813
1647540898,52813824.0,0.117569
1647540914,53874688.0,0.111964
1647540952,50941952.0,0.162148
1647540953,53223424.0,0.245712
1647540954,52989952.0,0.241025
1647540962,51970048.0,0.18205
1647540966,49672192.0,0.203119
1647540968,50675712.0,0.208887
1647540972,51318784.0,0.174471
1647540973,53420032.0,0.150926
1647541056,53223424.0,0.281423
1647541057,52989952.0,0.300404
1647541066,47620096.0,0.238526
1647541070,46026752.0,0.280603
1647541071,47554560.0,0.302088
1647541076,51318784.0,0.297446
1647541077,50315264.0,0.222996
1647541160,48955392.0,0.300404
1647541162,50278400.0,0.28539
1647541173,48574464.0,0.238526
1647541177,46936064.0,0.280603
1647541180,47669248.0,0.302088
1647541184,48988160.0,0.303821
1647541185,51826688.0,0.230978
1647541186,47882240.0,0.227908
1647541263,53010432.0,0.293806
1647541268,50561024.0,0.269318
