time,ram_usage,cpu_usage
1646601104,56184832.0,0.155218
1646601129,60317696.0,0.100512
1646601139,70672384.0,0.100178
1646601194,57356288.0,0.132467
1646601280,71565312.0,0.101237
1646601286,58900480.0,0.133556
1646601375,60915712.0,0.137774
1646601470,62443520.0,0.145486
1646601479,61177856.0,0.100746
1646601566,62971904.0,0.145486
1646601661,62988288.0,0.139106
1646601672,61296640.0,0.100679
1646601804,63139840.0,0.203532
1646601866,73351168.0,0.10083
1646601895,64802816.0,0.100746
1646601922,59469824.0,0.235556
1646602031,55726080.0,0.239552
1646602141,58023936.0,0.217882
1646602227,63262720.0,0.100541
1646602240,57823232.0,0.199238
1646602270,66899968.0,0.100749
1646602338,58183680.0,0.194178
1646602439,58716160.0,0.17613
1646602454,74051584.0,0.100913
1646602539,61067264.0,0.160406
1646602641,60715008.0,0.15988
1646602658,67301376.0,0.100789
1646602746,61743104.0,0.157162
1646602771,66478080.0,0.100545
1646602852,63410176.0,0.146118
1646603009,63205376.0,0.215468
1646603019,67895296.0,0.100732
1646603141,60121088.0,0.25737
1646603240,75870208.0,0.100523
1646603260,55734272.0,0.26344
1646603304,41775104.0,0.019052
1646603364,47894528.0,0.035571
1646603369,56221696.0,0.223716
1646603381,69251072.0,0.100461
1646603426,49807360.0,0.052065
1646603480,57331712.0,0.178041
1646603491,49807360.0,0.069018
1646603550,49041408.0,0.086114
1646603594,57221120.0,0.167654
1646603620,52510720.0,0.086373
1646603675,54276096.0,0.086836
1646603706,59871232.0,0.149161
1646603738,55726080.0,0.086836
1646603745,71299072.0,0.100461
1646603792,57716736.0,0.086317
1646603811,71217152.0,0.100811
1646603821,60907520.0,0.147397
1646603854,58892288.0,0.085553
1646603935,61632512.0,0.144221
1646604008,58785792.0,0.088716
1646604050,62885888.0,0.139054
1646604062,71024640.0,0.100397
1646604132,54468608.0,0.092428
1646604166,65433600.0,0.142406
1646604211,35352576.0,0.0
1646604239,39604224.0,0.031389
1646604247,53116928.0,0.093414
1646604258,43270144.0,0.031389
1646604278,45015040.0,0.050771
1646604299,45015040.0,0.052079
1646604319,46518272.0,0.052079
1646604321,70647808.0,0.100883
1646604339,50802688.0,0.066515
1646604343,56373248.0,0.09332
1646604359,50802688.0,0.072841
