scenarioK_csi/antenna_00_features.csv.subcarrier_8_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_5_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_10_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_9_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_4_imaginary,scenarioK_csi/samples_base.csv.sample_key,scenarioK_csi/antenna_00_features.csv.subcarrier_11_imaginary,scenarioK_csi/antenna_04_features.csv.subcarrier_67_real,scenarioK_csi/antenna_04_features.csv.subcarrier_70_real,scenarioK_csi/antenna_00_features.csv.subcarrier_1_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_16_imaginary,scenarioK_csi/antenna_04_features.csv.subcarrier_73_real,scenarioK_csi/antenna_04_features.csv.subcarrier_77_real,scenarioK_csi/antenna_00_features.csv.subcarrier_3_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_7_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_21_imaginary,scenarioK_csi/antenna_04_features.csv.subcarrier_94_imaginary,scenarioK_csi/antenna_04_features.csv.subcarrier_74_real,scenarioK_csi/antenna_04_features.csv.subcarrier_76_real,scenarioK_csi/antenna_04_features.csv.subcarrier_63_real,scenarioK_csi/antenna_04_features.csv.subcarrier_75_real,scenarioK_csi/antenna_04_features.csv.subcarrier_95_imaginary,target_x,scenarioK_csi/antenna_04_features.csv.subcarrier_71_real,scenarioK_csi/antenna_00_features.csv.subcarrier_20_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_2_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_6_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_19_imaginary,scenarioK_csi/antenna_04_features.csv.subcarrier_69_real
0.21484375,0.171875,0.2421875,0.22265625,0.13671875,user_1_sample_120,0.265625,-0.015625,-0.0390625,0.09765625,0.3046875,-0.06640625,-0.09765625,0.1484375,0.1875,0.3359375,0.68359375,-0.0703125,-0.078125,0.015625,-0.078125,0.70703125,732,-0.04296875,0.32421875,0.109375,0.19140625,0.3359375,-0.03125
0.203125,0.171875,0.2265625,0.21484375,0.1640625,user_1_sample_121,0.2578125,-0.02734375,-0.0390625,0.09765625,0.3046875,-0.06640625,-0.09765625,0.12890625,0.19140625,0.3359375,0.6953125,-0.0703125,-0.08984375,-0.00390625,-0.078125,0.70703125,732,-0.05078125,0.33203125,0.109375,0.19140625,0.32421875,-0.05078125
0.21484375,0.15625,0.23828125,0.22265625,0.14453125,user_1_sample_122,0.2421875,-0.0234375,-0.02734375,0.09765625,0.28125,-0.0625,-0.10546875,0.1328125,0.19140625,0.33203125,0.6796875,-0.06640625,-0.08984375,0.01171875,-0.06640625,0.6953125,732,-0.04296875,0.32421875,0.109375,0.171875,0.33203125,-0.015625
0.19140625,0.16015625,0.21484375,0.22265625,0.15625,user_1_sample_123,0.25,-0.015625,-0.0390625,0.08984375,0.29296875,-0.0625,-0.09375,0.12109375,0.19140625,0.34375,0.7109375,-0.0625,-0.08984375,0.0,-0.06640625,0.6953125,732,-0.03125,0.34375,0.109375,0.17578125,0.33203125,-0.02734375
0.203125,0.1640625,0.23828125,0.22265625,0.15625,user_1_sample_124,0.25,-0.015625,-0.0234375,0.09375,0.3046875,-0.0546875,-0.08203125,0.14453125,0.18359375,0.34375,0.69140625,-0.0546875,-0.0703125,-0.00390625,-0.0625,0.69140625,732,-0.0546875,0.3359375,0.109375,0.1640625,0.32421875,-0.0390625
0.22265625,0.15625,0.23046875,0.21484375,0.13671875,user_1_sample_125,0.25,-0.015625,-0.04296875,0.09375,0.296875,-0.06640625,-0.10546875,0.109375,0.17578125,0.34765625,0.66796875,-0.0625,-0.08203125,0.015625,-0.08984375,0.69140625,732,-0.03125,0.33203125,0.109375,0.17578125,0.31640625,-0.02734375
0.2265625,0.1640625,0.23046875,0.21484375,0.14453125,user_1_sample_126,0.25,-0.01171875,-0.03125,0.09375,0.296875,-0.04296875,-0.10546875,0.1328125,0.19140625,0.3359375,0.68359375,-0.06640625,-0.078125,0.00390625,-0.078125,0.703125,732,-0.04296875,0.3203125,0.109375,0.1875,0.33203125,-0.02734375
0.203125,0.14453125,0.23828125,0.23046875,0.15625,user_1_sample_127,0.23828125,-0.015625,-0.02734375,0.08984375,0.296875,-0.0546875,-0.09765625,0.13671875,0.18359375,0.34765625,0.703125,-0.0703125,-0.08203125,0.00390625,-0.0546875,0.6953125,732,-0.0234375,0.3359375,0.1171875,0.18359375,0.32421875,-0.0234375
0.203125,0.1640625,0.23828125,0.21484375,0.14453125,user_1_sample_128,0.23046875,-0.01171875,-0.0390625,0.08984375,0.296875,-0.0625,-0.08984375,0.109375,0.19140625,0.34765625,0.69140625,-0.06640625,-0.06640625,0.0,-0.06640625,0.69140625,732,-0.0234375,0.32421875,0.10546875,0.171875,0.3203125,-0.0234375
0.2109375,0.16015625,0.23046875,0.22265625,0.14453125,user_1_sample_129,0.2421875,-0.01171875,-0.03125,0.09375,0.30859375,-0.0390625,-0.08984375,0.12890625,0.19140625,0.359375,0.7109375,-0.0546875,-0.06640625,0.03125,-0.06640625,0.703125,732,-0.02734375,0.3359375,0.12109375,0.1875,0.35546875,-0.015625
0.23046875,0.16015625,0.25,0.23828125,0.15625,user_1_sample_12,0.265625,-0.00390625,-0.0390625,0.09765625,0.3203125,-0.06640625,-0.08984375,0.14453125,0.203125,0.34765625,0.69140625,-0.08203125,-0.08984375,0.00390625,-0.06640625,0.68359375,732,-0.0390625,0.3359375,0.13671875,0.19140625,0.3359375,-0.03125
0.2109375,0.15625,0.23828125,0.2265625,0.14453125,user_1_sample_130,0.2421875,-0.00390625,-0.03125,0.08984375,0.296875,-0.04296875,-0.08984375,0.1171875,0.19140625,0.3359375,0.703125,-0.04296875,-0.0625,0.015625,-0.04296875,0.70703125,732,-0.02734375,0.3203125,0.1171875,0.16015625,0.34765625,-0.01171875
0.19140625,0.15625,0.2265625,0.23828125,0.13671875,user_1_sample_131,0.23046875,-0.01171875,-0.015625,0.09765625,0.3046875,-0.04296875,-0.078125,0.12890625,0.1875,0.34765625,0.69140625,-0.0390625,-0.08984375,0.0234375,-0.0625,0.703125,732,-0.02734375,0.33203125,0.09765625,0.17578125,0.33203125,0.0
0.19921875,0.13671875,0.23828125,0.21484375,0.14453125,user_1_sample_132,0.2421875,-0.01171875,-0.0234375,0.09765625,0.3046875,-0.0546875,-0.08984375,0.13671875,0.19921875,0.33203125,0.703125,-0.04296875,-0.08984375,0.0,-0.08203125,0.68359375,732,-0.0390625,0.32421875,0.1328125,0.19140625,0.3359375,-0.015625
0.22265625,0.16015625,0.2578125,0.21484375,0.16015625,user_1_sample_133,0.2421875,0.0,-0.01171875,0.10546875,0.3046875,-0.04296875,-0.0703125,0.1328125,0.203125,0.34765625,0.6953125,-0.03125,-0.0546875,0.02734375,-0.0625,0.6953125,732,-0.015625,0.3359375,0.12109375,0.17578125,0.34375,0.0
0.203125,0.15625,0.23046875,0.22265625,0.1484375,user_1_sample_134,0.25,-0.015625,-0.0390625,0.08203125,0.296875,-0.06640625,-0.09375,0.1171875,0.18359375,0.34765625,0.69140625,-0.0625,-0.08984375,0.01171875,-0.06640625,0.71875,732,-0.03125,0.33203125,0.1171875,0.171875,0.31640625,-0.03125
0.2109375,0.16015625,0.2265625,0.21484375,0.1484375,user_1_sample_135,0.25,-0.00390625,-0.0390625,0.09375,0.2890625,-0.0546875,-0.06640625,0.12109375,0.1875,0.33203125,0.70703125,-0.05078125,-0.078125,0.0234375,-0.0625,0.70703125,732,-0.04296875,0.3359375,0.1171875,0.17578125,0.3203125,-0.015625
0.203125,0.15625,0.21484375,0.22265625,0.12890625,user_1_sample_136,0.2265625,-0.01171875,-0.03125,0.078125,0.2890625,-0.0625,-0.08984375,0.12890625,0.19140625,0.33203125,0.6796875,-0.06640625,-0.0703125,0.00390625,-0.0703125,0.68359375,732,-0.0546875,0.32421875,0.10546875,0.1640625,0.31640625,-0.015625
0.21484375,0.15625,0.2265625,0.21484375,0.14453125,user_1_sample_137,0.25,-0.02734375,-0.04296875,0.10546875,0.3046875,-0.0625,-0.08203125,0.12109375,0.18359375,0.3359375,0.68359375,-0.04296875,-0.078125,0.02734375,-0.0703125,0.6796875,732,-0.0546875,0.3203125,0.109375,0.18359375,0.3203125,-0.03125
0.203125,0.1484375,0.22265625,0.22265625,0.14453125,user_1_sample_138,0.23046875,-0.00390625,-0.0234375,0.08203125,0.29296875,-0.0703125,-0.09375,0.12890625,0.19140625,0.32421875,0.69140625,-0.0625,-0.078125,0.01171875,-0.0703125,0.68359375,732,-0.02734375,0.32421875,0.12109375,0.1875,0.33203125,-0.03125
0.21484375,0.15625,0.23828125,0.21484375,0.14453125,user_1_sample_139,0.25390625,0.0,-0.0390625,0.08984375,0.296875,-0.0625,-0.09765625,0.12890625,0.18359375,0.32421875,0.703125,-0.0546875,-0.09375,0.00390625,-0.08984375,0.6953125,732,-0.0390625,0.3359375,0.12109375,0.17578125,0.32421875,-0.02734375
0.22265625,0.17578125,0.2578125,0.23828125,0.1484375,user_1_sample_13,0.265625,-0.01171875,-0.0234375,0.08203125,0.3203125,-0.0390625,-0.078125,0.14453125,0.203125,0.35546875,0.69140625,-0.0546875,-0.078125,0.02734375,-0.0625,0.6796875,732,-0.02734375,0.35546875,0.12109375,0.19140625,0.36328125,-0.015625
0.21484375,0.16015625,0.23046875,0.23046875,0.15625,user_1_sample_140,0.2578125,-0.00390625,-0.0234375,0.08984375,0.3046875,-0.0546875,-0.08984375,0.1328125,0.203125,0.32421875,0.6953125,-0.0390625,-0.08203125,0.01171875,-0.06640625,0.6953125,732,-0.0390625,0.34375,0.12890625,0.1640625,0.3359375,-0.00390625
0.203125,0.14453125,0.22265625,0.2265625,0.1328125,user_1_sample_141,0.2421875,-0.00390625,-0.0390625,0.0703125,0.3046875,-0.0546875,-0.10546875,0.1328125,0.17578125,0.33203125,0.70703125,-0.0625,-0.0703125,0.00390625,-0.0625,0.70703125,732,-0.0390625,0.34375,0.12890625,0.17578125,0.3203125,-0.0390625
0.2109375,0.16015625,0.2421875,0.22265625,0.13671875,user_1_sample_142,0.26953125,-0.01171875,-0.01171875,0.08984375,0.3046875,-0.0703125,-0.08203125,0.14453125,0.19140625,0.34375,0.6953125,-0.0546875,-0.06640625,0.0234375,-0.0546875,0.703125,732,-0.03125,0.33203125,0.10546875,0.18359375,0.3203125,-0.015625
0.2109375,0.15625,0.2421875,0.2265625,0.13671875,user_1_sample_143,0.23828125,-0.00390625,-0.02734375,0.10546875,0.2890625,-0.06640625,-0.08203125,0.1328125,0.203125,0.36328125,0.69140625,-0.0390625,-0.08203125,0.015625,-0.05078125,0.69140625,732,-0.02734375,0.33203125,0.1171875,0.1875,0.32421875,-0.00390625
0.21484375,0.171875,0.2421875,0.2265625,0.1484375,user_1_sample_144,0.25390625,0.00390625,-0.01171875,0.09765625,0.29296875,-0.05078125,-0.0703125,0.1484375,0.19921875,0.36328125,0.703125,-0.04296875,-0.06640625,0.0234375,-0.0546875,0.70703125,732,-0.02734375,0.32421875,0.12109375,0.18359375,0.33203125,-0.015625
0.21484375,0.16015625,0.23828125,0.19921875,0.14453125,user_1_sample_145,0.2421875,-0.01171875,-0.0234375,0.10546875,0.296875,-0.0546875,-0.08984375,0.1171875,0.19140625,0.34765625,0.703125,-0.0546875,-0.08984375,0.01171875,-0.078125,0.6953125,732,-0.02734375,0.33203125,0.1171875,0.17578125,0.32421875,-0.01171875
0.2109375,0.171875,0.25,0.22265625,0.15625,user_1_sample_146,0.25390625,-0.015625,-0.03125,0.10546875,0.30859375,-0.06640625,-0.08984375,0.1328125,0.21484375,0.32421875,0.703125,-0.0546875,-0.08984375,0.0234375,-0.0546875,0.703125,732,-0.0234375,0.3359375,0.109375,0.19140625,0.34375,-0.02734375
0.19921875,0.1640625,0.23046875,0.2265625,0.13671875,user_1_sample_147,0.25,-0.03125,-0.05078125,0.08984375,0.30859375,-0.06640625,-0.10546875,0.13671875,0.2109375,0.3359375,0.69140625,-0.0703125,-0.09765625,-0.00390625,-0.08203125,0.6796875,732,-0.05078125,0.32421875,0.10546875,0.1875,0.3359375,-0.04296875
0.21484375,0.16015625,0.23046875,0.22265625,0.1484375,user_1_sample_148,0.25,-0.015625,-0.02734375,0.10546875,0.3046875,-0.0625,-0.08203125,0.1328125,0.19921875,0.34375,0.6953125,-0.05078125,-0.0703125,0.0234375,-0.0703125,0.69140625,732,-0.05078125,0.34375,0.12890625,0.19140625,0.33203125,-0.00390625
0.21484375,0.171875,0.23828125,0.22265625,0.14453125,user_1_sample_149,0.25,0.0,-0.03125,0.10546875,0.31640625,-0.0546875,-0.078125,0.1171875,0.19921875,0.35546875,0.6953125,-0.0625,-0.0703125,0.015625,-0.0703125,0.69140625,732,-0.02734375,0.32421875,0.12109375,0.18359375,0.3203125,-0.01171875
0.2109375,0.17578125,0.25,0.22265625,0.14453125,user_1_sample_14,0.25390625,-0.0234375,-0.05078125,0.08203125,0.30859375,-0.08984375,-0.09375,0.1328125,0.203125,0.34765625,0.67578125,-0.078125,-0.09765625,0.00390625,-0.09375,0.703125,732,-0.0546875,0.3359375,0.12109375,0.19140625,0.3359375,-0.02734375
0.19140625,0.1484375,0.23046875,0.2265625,0.1328125,user_1_sample_150,0.25390625,-0.015625,-0.03125,0.08203125,0.2890625,-0.06640625,-0.09375,0.12890625,0.18359375,0.3359375,0.6796875,-0.0625,-0.0703125,0.02734375,-0.0625,0.68359375,732,-0.0390625,0.34375,0.109375,0.16015625,0.3359375,-0.0234375
0.19921875,0.1484375,0.25,0.22265625,0.12890625,user_1_sample_151,0.23046875,0.00390625,-0.0234375,0.09375,0.29296875,-0.05078125,-0.0703125,0.1328125,0.17578125,0.33203125,0.6953125,-0.04296875,-0.08203125,0.01171875,-0.0546875,0.66796875,732,-0.04296875,0.3203125,0.109375,0.18359375,0.33203125,-0.00390625
0.21484375,0.1484375,0.23828125,0.23046875,0.13671875,user_1_sample_152,0.23046875,0.0,-0.0234375,0.08984375,0.31640625,-0.05078125,-0.08984375,0.12890625,0.203125,0.33203125,0.6953125,-0.0546875,-0.078125,0.0234375,-0.0625,0.6953125,732,-0.0234375,0.34375,0.10546875,0.18359375,0.33203125,-0.01171875
0.22265625,0.1484375,0.23046875,0.23046875,0.1484375,user_1_sample_153,0.2421875,0.0,-0.03125,0.09765625,0.3046875,-0.05078125,-0.078125,0.14453125,0.1875,0.34375,0.703125,-0.0546875,-0.0546875,0.02734375,-0.0625,0.69140625,732,-0.0234375,0.33203125,0.109375,0.17578125,0.33203125,-0.015625
0.21484375,0.1640625,0.2421875,0.2265625,0.15625,user_1_sample_154,0.25390625,0.00390625,-0.00390625,0.09765625,0.3046875,-0.02734375,-0.05078125,0.1328125,0.19921875,0.3359375,0.6953125,-0.03125,-0.0703125,0.03125,-0.0625,0.6953125,732,-0.015625,0.33203125,0.1328125,0.1875,0.3359375,-0.015625
0.21484375,0.171875,0.25,0.21484375,0.14453125,user_1_sample_155,0.23828125,-0.015625,-0.03125,0.09765625,0.2890625,-0.0390625,-0.08203125,0.12109375,0.21484375,0.34375,0.703125,-0.04296875,-0.0703125,0.01171875,-0.0625,0.68359375,732,-0.02734375,0.34375,0.1328125,0.19140625,0.34375,-0.015625
0.203125,0.1484375,0.21484375,0.22265625,0.14453125,user_1_sample_156,0.23046875,-0.02734375,-0.03125,0.09375,0.29296875,-0.06640625,-0.09375,0.1171875,0.19140625,0.3359375,0.69140625,-0.06640625,-0.10546875,0.01171875,-0.078125,0.703125,732,-0.05078125,0.34375,0.10546875,0.17578125,0.32421875,-0.0234375
0.2265625,0.17578125,0.23828125,0.23046875,0.13671875,user_1_sample_157,0.2421875,0.0,-0.015625,0.109375,0.30859375,-0.0546875,-0.0703125,0.1328125,0.2109375,0.34375,0.70703125,-0.04296875,-0.08203125,0.0234375,-0.078125,0.703125,732,-0.02734375,0.3359375,0.1171875,0.1875,0.33203125,-0.00390625
0.2109375,0.1640625,0.23828125,0.22265625,0.14453125,user_1_sample_158,0.25,0.01171875,-0.02734375,0.09765625,0.30859375,-0.05078125,-0.0703125,0.14453125,0.19140625,0.36328125,0.703125,-0.05078125,-0.0703125,0.015625,-0.04296875,0.703125,732,-0.0234375,0.3359375,0.109375,0.18359375,0.33203125,-0.00390625
0.22265625,0.1640625,0.23828125,0.21484375,0.14453125,user_1_sample_159,0.25,-0.00390625,-0.03125,0.08984375,0.29296875,-0.0625,-0.08203125,0.1328125,0.19140625,0.33203125,0.703125,-0.0625,-0.0703125,0.0234375,-0.0625,0.703125,732,-0.02734375,0.3359375,0.10546875,0.171875,0.32421875,-0.015625
0.2265625,0.15625,0.2421875,0.2265625,0.14453125,user_1_sample_15,0.2578125,-0.0234375,-0.0390625,0.09375,0.3046875,-0.078125,-0.1171875,0.12890625,0.1875,0.34765625,0.68359375,-0.08203125,-0.08984375,-0.01171875,-0.08203125,0.703125,732,-0.04296875,0.35546875,0.12109375,0.19140625,0.33203125,-0.0546875
0.19921875,0.15625,0.22265625,0.22265625,0.14453125,user_1_sample_160,0.25,0.0,-0.02734375,0.08203125,0.2890625,-0.04296875,-0.0703125,0.12890625,0.19140625,0.3359375,0.6953125,-0.0703125,-0.08203125,0.01171875,-0.0625,0.6953125,732,-0.03125,0.32421875,0.09375,0.171875,0.30859375,-0.015625
0.22265625,0.16015625,0.21484375,0.21484375,0.1484375,user_1_sample_161,0.2421875,-0.0234375,-0.0546875,0.08984375,0.3046875,-0.04296875,-0.08203125,0.12109375,0.19140625,0.32421875,0.70703125,-0.04296875,-0.0703125,0.01171875,-0.0625,0.68359375,732,-0.04296875,0.3203125,0.109375,0.17578125,0.33203125,-0.015625
0.2109375,0.1875,0.23046875,0.2265625,0.14453125,user_1_sample_162,0.23828125,-0.01171875,-0.0234375,0.08984375,0.3046875,-0.06640625,-0.08984375,0.1328125,0.1875,0.33203125,0.703125,-0.05078125,-0.078125,0.015625,-0.0625,0.6953125,732,-0.00390625,0.34765625,0.10546875,0.17578125,0.31640625,-0.0390625
0.2109375,0.16015625,0.23046875,0.2265625,0.1484375,user_1_sample_163,0.23828125,0.0,-0.0390625,0.09765625,0.31640625,-0.05078125,-0.09375,0.1328125,0.18359375,0.33203125,0.70703125,-0.05078125,-0.08203125,0.01171875,-0.0625,0.703125,732,-0.03125,0.34375,0.12109375,0.171875,0.34375,-0.015625
0.2109375,0.1640625,0.23046875,0.2265625,0.15625,user_1_sample_164,0.2421875,0.00390625,-0.0390625,0.109375,0.296875,-0.05078125,-0.09765625,0.12109375,0.1875,0.34765625,0.703125,-0.03125,-0.06640625,0.0234375,-0.078125,0.6953125,732,-0.0390625,0.3359375,0.12890625,0.19140625,0.33203125,-0.0234375
0.2109375,0.15625,0.23046875,0.22265625,0.13671875,user_1_sample_165,0.2421875,0.0,-0.015625,0.08203125,0.29296875,-0.06640625,-0.08203125,0.12109375,0.1875,0.3359375,0.6953125,-0.04296875,-0.078125,0.0234375,-0.0625,0.69140625,732,-0.03125,0.34375,0.09765625,0.17578125,0.3046875,-0.01171875
0.21484375,0.1484375,0.23046875,0.22265625,0.15625,user_1_sample_166,0.25390625,-0.015625,-0.03125,0.09375,0.3046875,-0.0546875,-0.08984375,0.12890625,0.203125,0.35546875,0.69140625,-0.0625,-0.08203125,0.01171875,-0.0703125,0.703125,732,-0.04296875,0.33203125,0.1171875,0.17578125,0.3359375,-0.015625
0.1875,0.1640625,0.21484375,0.203125,0.14453125,user_1_sample_167,0.2421875,0.00390625,-0.03125,0.08984375,0.28125,-0.0546875,-0.078125,0.109375,0.18359375,0.33203125,0.68359375,-0.0390625,-0.0703125,0.01171875,-0.0625,0.69140625,732,-0.0234375,0.32421875,0.09765625,0.17578125,0.30859375,-0.015625
0.203125,0.17578125,0.22265625,0.22265625,0.13671875,user_1_sample_168,0.25390625,-0.00390625,-0.015625,0.09375,0.3046875,-0.0625,-0.08203125,0.12890625,0.1875,0.34765625,0.6953125,-0.05078125,-0.078125,0.0234375,-0.06640625,0.69140625,732,-0.03125,0.34375,0.1171875,0.18359375,0.33203125,-0.015625
0.203125,0.1484375,0.23046875,0.22265625,0.13671875,user_1_sample_169,0.2421875,0.00390625,-0.04296875,0.08984375,0.30859375,-0.0546875,-0.08203125,0.109375,0.203125,0.34375,0.69140625,-0.0390625,-0.078125,0.0234375,-0.0546875,0.703125,732,-0.0390625,0.33203125,0.1171875,0.171875,0.3203125,-0.0234375
0.22265625,0.1640625,0.23046875,0.23046875,0.14453125,user_1_sample_16,0.25,-0.015625,-0.0390625,0.08984375,0.31640625,-0.06640625,-0.1171875,0.14453125,0.19921875,0.35546875,0.70703125,-0.078125,-0.10546875,-0.00390625,-0.08203125,0.69140625,732,-0.0546875,0.34375,0.12890625,0.19921875,0.3359375,-0.0390625
0.203125,0.15625,0.23046875,0.21484375,0.12109375,user_1_sample_170,0.23046875,-0.00390625,-0.03125,0.078125,0.29296875,-0.0625,-0.09375,0.1328125,0.19140625,0.33203125,0.68359375,-0.05078125,-0.08203125,0.01171875,-0.0546875,0.703125,732,-0.02734375,0.31640625,0.1171875,0.1640625,0.3203125,-0.0234375
0.21484375,0.1640625,0.23828125,0.22265625,0.13671875,user_1_sample_171,0.23828125,-0.01171875,-0.05078125,0.08984375,0.296875,-0.06640625,-0.08203125,0.12890625,0.19921875,0.3359375,0.6953125,-0.0625,-0.08203125,0.01171875,-0.0625,0.68359375,732,-0.0390625,0.32421875,0.109375,0.171875,0.32421875,-0.015625
0.21484375,0.1484375,0.2265625,0.2265625,0.13671875,user_1_sample_172,0.2421875,0.0,-0.02734375,0.09765625,0.296875,-0.0625,-0.078125,0.1328125,0.19921875,0.34375,0.68359375,-0.0546875,-0.078125,0.01171875,-0.0703125,0.6953125,732,-0.02734375,0.3203125,0.1171875,0.17578125,0.33203125,-0.0390625
0.203125,0.16015625,0.23828125,0.21484375,0.14453125,user_1_sample_173,0.25390625,-0.00390625,-0.01171875,0.1171875,0.31640625,-0.05078125,-0.0546875,0.12109375,0.203125,0.35546875,0.70703125,-0.03125,-0.05078125,0.04296875,-0.05078125,0.6953125,732,-0.0234375,0.34765625,0.12109375,0.171875,0.32421875,0.00390625
0.19140625,0.171875,0.23828125,0.22265625,0.1328125,user_1_sample_174,0.2421875,0.01171875,-0.01171875,0.09765625,0.296875,-0.04296875,-0.078125,0.12890625,0.19921875,0.35546875,0.69140625,-0.04296875,-0.08203125,0.0234375,-0.0546875,0.703125,732,-0.02734375,0.3203125,0.09765625,0.17578125,0.3359375,-0.0234375
0.22265625,0.1640625,0.23828125,0.21484375,0.1484375,user_1_sample_175,0.25,0.0,-0.03125,0.109375,0.29296875,-0.04296875,-0.06640625,0.109375,0.19140625,0.34765625,0.6953125,-0.0390625,-0.04296875,0.04296875,-0.0390625,0.703125,732,-0.015625,0.34375,0.109375,0.171875,0.33203125,-0.00390625
0.21484375,0.1484375,0.23828125,0.23046875,0.13671875,user_1_sample_176,0.23828125,-0.00390625,-0.01171875,0.10546875,0.3046875,-0.05078125,-0.078125,0.1328125,0.1875,0.34765625,0.71875,-0.05078125,-0.06640625,0.0234375,-0.0625,0.703125,732,-0.0234375,0.3203125,0.12109375,0.19140625,0.31640625,-0.01171875
0.203125,0.1640625,0.23828125,0.2265625,0.14453125,user_1_sample_177,0.25390625,0.00390625,-0.02734375,0.08984375,0.29296875,-0.06640625,-0.078125,0.1328125,0.203125,0.3359375,0.6796875,-0.04296875,-0.06640625,0.015625,-0.0625,0.6953125,732,-0.03125,0.34375,0.12890625,0.17578125,0.33203125,-0.00390625
0.21484375,0.1640625,0.25,0.2109375,0.15625,user_1_sample_178,0.25390625,0.0,-0.0234375,0.09375,0.30859375,-0.04296875,-0.08203125,0.12109375,0.19921875,0.34765625,0.703125,-0.0625,-0.08984375,0.015625,-0.0625,0.6953125,732,-0.015625,0.33203125,0.09765625,0.1875,0.3359375,-0.0234375
0.1875,0.15625,0.23046875,0.22265625,0.1484375,user_1_sample_179,0.25,0.01171875,-0.01171875,0.08984375,0.3046875,-0.03125,-0.06640625,0.13671875,0.1875,0.34375,0.6796875,-0.0390625,-0.0703125,0.0234375,-0.05078125,0.69140625,732,-0.0234375,0.33203125,0.1171875,0.17578125,0.3359375,0.00390625
0.21484375,0.15625,0.2421875,0.2265625,0.14453125,user_1_sample_17,0.23828125,-0.015625,-0.03125,0.09375,0.3046875,-0.06640625,-0.08203125,0.12109375,0.1875,0.34375,0.7109375,-0.0625,-0.09765625,-0.00390625,-0.08203125,0.703125,732,-0.03125,0.33203125,0.1328125,0.19140625,0.3359375,-0.03125
0.1875,0.14453125,0.2265625,0.22265625,0.13671875,user_1_sample_180,0.23046875,-0.01171875,-0.03125,0.08203125,0.28125,-0.0546875,-0.078125,0.109375,0.18359375,0.33203125,0.6953125,-0.0625,-0.09375,0.015625,-0.0546875,0.7109375,732,-0.03125,0.32421875,0.09765625,0.171875,0.30859375,-0.02734375
0.22265625,0.1484375,0.2265625,0.2109375,0.12109375,user_1_sample_181,0.23046875,-0.00390625,-0.015625,0.09375,0.27734375,-0.0546875,-0.08203125,0.12890625,0.1875,0.34765625,0.703125,-0.05078125,-0.0625,0.02734375,-0.06640625,0.69140625,732,-0.0390625,0.33203125,0.10546875,0.1640625,0.3203125,-0.01171875
0.19140625,0.1640625,0.23046875,0.2265625,0.13671875,user_1_sample_182,0.2421875,-0.01171875,-0.03125,0.09375,0.29296875,-0.0625,-0.08203125,0.1171875,0.1875,0.35546875,0.68359375,-0.05078125,-0.08203125,0.015625,-0.06640625,0.69140625,732,-0.04296875,0.3359375,0.109375,0.171875,0.3203125,-0.01171875
0.203125,0.171875,0.2421875,0.23046875,0.15625,user_1_sample_183,0.2578125,-0.015625,-0.04296875,0.09375,0.296875,-0.06640625,-0.08203125,0.12890625,0.19921875,0.34765625,0.68359375,-0.03125,-0.06640625,0.02734375,-0.05078125,0.703125,732,-0.04296875,0.34765625,0.10546875,0.18359375,0.32421875,-0.00390625
0.22265625,0.1484375,0.23828125,0.22265625,0.17578125,user_1_sample_184,0.25390625,-0.01171875,-0.015625,0.09765625,0.30859375,-0.0546875,-0.08203125,0.13671875,0.19140625,0.359375,0.703125,-0.0546875,-0.078125,0.0234375,-0.04296875,0.68359375,732,-0.0234375,0.32421875,0.12890625,0.1875,0.3359375,-0.015625
0.2109375,0.1640625,0.25,0.2421875,0.1484375,user_1_sample_185,0.23828125,-0.01171875,-0.02734375,0.09765625,0.3046875,-0.0625,-0.08984375,0.1171875,0.19140625,0.34765625,0.69140625,-0.0546875,-0.08984375,0.01171875,-0.06640625,0.6953125,732,-0.03125,0.34375,0.12109375,0.1875,0.32421875,-0.015625
0.203125,0.15625,0.2265625,0.2265625,0.13671875,user_1_sample_186,0.2421875,0.0,-0.0390625,0.09765625,0.3046875,-0.05078125,-0.08984375,0.12890625,0.1875,0.34375,0.6953125,-0.0546875,-0.0703125,0.01171875,-0.06640625,0.703125,732,-0.02734375,0.31640625,0.109375,0.18359375,0.33203125,-0.01171875
0.22265625,0.1640625,0.25390625,0.23828125,0.15625,user_1_sample_187,0.265625,0.00390625,-0.01171875,0.09765625,0.3046875,-0.0546875,-0.0703125,0.13671875,0.19140625,0.34375,0.6953125,-0.04296875,-0.078125,0.0234375,-0.0546875,0.69140625,732,-0.03125,0.34765625,0.12109375,0.19140625,0.33203125,-0.015625
0.203125,0.16015625,0.23046875,0.21484375,0.1328125,user_1_sample_188,0.23828125,-0.02734375,-0.0234375,0.08984375,0.3046875,-0.0625,-0.09375,0.12890625,0.1875,0.32421875,0.703125,-0.0703125,-0.08203125,0.02734375,-0.078125,0.69140625,732,-0.0390625,0.3359375,0.10546875,0.1640625,0.33203125,-0.0234375
